ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-07-29,2181.408128318307,-910.6132378336147,4577.885587642499,2181.408128318307,2181.408128318307,-266.97701020314776,-266.97701020314776,-266.97701020314776,109.91027819082275,109.91027819082275,109.91027819082275,-376.8872883939705,-376.8872883939705,-376.8872883939705,0.0,0.0,0.0,1914.431118115159
2018-07-30,2182.5060510645185,-802.9469910166978,4537.749538251817,2182.5060510645185,2182.5060510645185,-377.4745744028851,-377.4745744028851,-377.4745744028851,-3.782575041136901,-3.782575041136901,-3.782575041136901,-373.6919993617482,-373.6919993617482,-373.6919993617482,0.0,0.0,0.0,1805.0314766616334
2018-07-31,2183.60397381073,-410.73464957556035,4807.418348578336,2183.60397381073,2183.60397381073,-14.021035516206345,-14.021035516206345,-14.021035516206345,357.02747331606446,357.02747331606446,357.02747331606446,-371.0485088322708,-371.0485088322708,-371.0485088322708,0.0,0.0,0.0,2169.582938294524
2018-08-01,2184.7018965569423,-1067.9830752676414,4625.635351887177,2184.7018965569423,2184.7018965569423,-451.54669517934974,-451.54669517934974,-451.54669517934974,-82.60149712450419,-82.60149712450419,-82.60149712450419,-368.9451980548455,-368.9451980548455,-368.9451980548455,0.0,0.0,0.0,1733.1552013775927
2018-08-03,2186.8977420493657,-1017.6960058268586,4560.065826336041,2186.8977420493657,2186.8977420493657,-464.56315485758074,-464.56315485758074,-464.56315485758074,-98.44345581194442,-98.44345581194442,-98.44345581194442,-366.11969904563637,-366.11969904563637,-366.11969904563637,0.0,0.0,0.0,1722.334587191785
2018-08-04,2187.9956647955773,-577.429010055832,4766.333642351629,2187.9956647955773,2187.9956647955773,-34.94081467883111,-34.94081467883111,-34.94081467883111,330.2348493707344,330.2348493707344,330.2348493707344,-365.1756640495655,-365.1756640495655,-365.1756640495655,0.0,0.0,0.0,2153.0548501167464
2018-08-05,2189.0935875417886,-747.5530198661631,4852.53648867785,2189.0935875417886,2189.0935875417886,-254.41676043149104,-254.41676043149104,-254.41676043149104,109.91027819057163,109.91027819057163,109.91027819057163,-364.3270386220626,-364.3270386220626,-364.3270386220626,0.0,0.0,0.0,1934.6768271102976
2018-08-06,2190.1915102880007,-760.9717506750601,4429.456193966863,2190.1915102880007,2190.1915102880007,-367.14306315395254,-367.14306315395254,-367.14306315395254,-3.7825750415042267,-3.7825750415042267,-3.7825750415042267,-363.3604881124483,-363.3604881124483,-363.3604881124483,0.0,0.0,0.0,1823.0484471340483
2018-08-07,2191.2894330342124,-473.95133861717073,5105.401797800731,2191.2894330342124,2191.2894330342124,-4.997605397015321,-4.997605397015321,-4.997605397015321,357.0274733158482,357.0274733158482,357.0274733158482,-362.02507871286355,-362.02507871286355,-362.02507871286355,0.0,0.0,0.0,2186.291827637197
2018-08-10,2194.583201272848,-955.6529333162412,4529.80585311051,2194.583201272848,2194.583201272848,-451.26355283927006,-451.26355283927006,-451.26355283927006,-98.44345581152747,-98.44345581152747,-98.44345581152747,-352.8200970277426,-352.8200970277426,-352.8200970277426,0.0,0.0,0.0,1743.3196484335779
2018-08-11,2195.6811240190596,-579.0822484729965,4829.382625309073,2195.6811240190596,2195.6811240190596,-16.66959637755377,-16.66959637755377,-16.66959637755377,330.2348493707583,330.2348493707583,330.2348493707583,-346.904445748312,-346.904445748312,-346.904445748312,0.0,0.0,0.0,2179.011527641506
2018-08-12,2196.7790467652712,-711.6422950574574,4755.225172349561,2196.7790467652712,2196.7790467652712,-229.06224698387186,-229.06224698387186,-229.06224698387186,109.91027819101612,109.91027819101612,109.91027819101612,-338.972525174888,-338.972525174888,-338.972525174888,0.0,0.0,0.0,1967.7167997813995
2018-08-13,2197.876969511483,-864.7343243750141,4687.365049842741,2197.876969511483,2197.876969511483,-332.44671420637115,-332.44671420637115,-332.44671420637115,-3.782575041241973,-3.782575041241973,-3.782575041241973,-328.66413916512914,-328.66413916512914,-328.66413916512914,0.0,0.0,0.0,1865.4302553051118
2018-08-14,2198.9748922576946,-443.68135012660355,4742.455505404154,2198.9748922576946,2198.9748922576946,41.399445797015005,41.399445797015005,41.399445797015005,357.0274733158311,357.0274733158311,357.0274733158311,-315.62802751881605,-315.62802751881605,-315.62802751881605,0.0,0.0,0.0,2240.3743380547094
2018-08-15,2200.0728150039063,-922.0767475676257,4731.72730429422,2200.0728150039063,2200.0728150039063,-382.132277367881,-382.132277367881,-382.132277367881,-82.60149712575074,-82.60149712575074,-82.60149712575074,-299.5307802421302,-299.5307802421302,-299.5307802421302,0.0,0.0,0.0,1817.9405376360253
2018-08-16,2201.1707377501184,-1545.6449030518072,3672.6789410168053,2201.1707377501184,2201.1707377501184,-892.4107892086066,-892.4107892086066,-892.4107892086066,-612.3450728980437,-612.3450728980437,-612.3450728980437,-280.06571631056295,-280.06571631056295,-280.06571631056295,0.0,0.0,0.0,1308.7599485415117
2018-08-17,2202.26866049633,-939.9429600190407,4612.460233723563,2202.26866049633,2202.26866049633,-355.4049623100506,-355.4049623100506,-355.4049623100506,-98.44345581247727,-98.44345581247727,-98.44345581247727,-256.9615064975734,-256.9615064975734,-256.9615064975734,0.0,0.0,0.0,1846.8636981862794
2018-08-18,2203.3665832425418,-371.4730036961556,5037.119629510451,2203.3665832425418,2203.3665832425418,100.2445243350813,100.2445243350813,100.2445243350813,330.2348493707638,330.2348493707638,330.2348493707638,-229.9903250356825,-229.9903250356825,-229.9903250356825,0.0,0.0,0.0,2303.611107577623
2018-08-19,2204.4645059887534,-756.5219615894268,4918.924167036301,2204.4645059887534,2204.4645059887534,-89.06504771462467,-89.06504771462467,-89.06504771462467,109.91027819076497,109.91027819076497,109.91027819076497,-198.97532590538967,-198.97532590538967,-198.97532590538967,0.0,0.0,0.0,2115.399458274129
2018-08-20,2205.562428734965,-726.4808042078715,4763.277887393646,2205.562428734965,2205.562428734965,-167.57983107039078,-167.57983107039078,-167.57983107039078,-3.7825750409797436,-3.7825750409797436,-3.7825750409797436,-163.79725602941105,-163.79725602941105,-163.79725602941105,0.0,0.0,0.0,2037.9825976645743
2018-08-21,2206.6603514811773,-320.5100232457025,5195.145135196808,2206.6603514811773,2206.6603514811773,232.62743428573864,232.62743428573864,232.62743428573864,357.027473315814,357.027473315814,357.027473315814,-124.40003903007535,-124.40003903007535,-124.40003903007535,0.0,0.0,0.0,2439.287785766916
2018-08-22,2207.758274227389,-743.4560386212216,4907.552859353844,2207.758274227389,2207.758274227389,-163.39668594051398,-163.39668594051398,-163.39668594051398,-82.60149712500017,-82.60149712500017,-82.60149712500017,-80.79518881551382,-80.79518881551382,-80.79518881551382,0.0,0.0,0.0,2044.3615882868748
2018-08-23,2208.8561969736,-1261.8230646831817,4282.8067988467155,2208.8561969736,2208.8561969736,-645.4100141934555,-645.4100141934555,-645.4100141934555,-612.3450728983046,-612.3450728983046,-612.3450728983046,-33.064941295150916,-33.064941295150916,-33.064941295150916,0.0,0.0,0.0,1563.4461827801447
2018-08-24,2209.9541197198123,-554.8916168458466,4812.173483375589,2209.9541197198123,2209.9541197198123,-79.80747990808918,-79.80747990808918,-79.80747990808918,-98.44345581303914,-98.44345581303914,-98.44345581303914,18.635975904949966,18.635975904949966,18.635975904949966,0.0,0.0,0.0,2130.146639811723
2018-08-25,2211.052042466024,-205.98023378316586,5489.7969010733705,2211.052042466024,2211.052042466024,404.31483204966304,404.31483204966304,404.31483204966304,330.2348493707693,330.2348493707693,330.2348493707693,74.07998267889376,74.07998267889376,74.07998267889376,0.0,0.0,0.0,2615.366874515687
2018-08-26,2212.149965212236,-401.9549969613524,5173.57343605376,2212.149965212236,2212.149965212236,242.8779859740128,242.8779859740128,242.8779859740128,109.91027819048175,109.91027819048175,109.91027819048175,132.96770778353104,132.96770778353104,132.96770778353104,0.0,0.0,0.0,2455.027951186249
2018-08-27,2213.247887958448,-274.4100609136478,5209.645170254903,2213.247887958448,2213.247887958448,191.14787694527556,191.14787694527556,191.14787694527556,-3.7825750408651517,-3.7825750408651517,-3.7825750408651517,194.93045198614072,194.93045198614072,194.93045198614072,0.0,0.0,0.0,2404.3957649037234
2018-08-28,2214.345810704659,217.20778058735115,5442.323826243492,2214.345810704659,2214.345810704659,616.5614738555543,616.5614738555543,616.5614738555543,357.0274733159313,357.0274733159313,357.0274733159313,259.5340005396229,259.5340005396229,259.5340005396229,0.0,0.0,0.0,2830.907284560213
2018-08-29,2215.443733450871,-400.52322024115847,4879.718701194331,2215.443733450871,2215.443733450871,243.6822053617757,243.6822053617757,243.6822053617757,-82.60149712548643,-82.60149712548643,-82.60149712548643,326.28370248726213,326.28370248726213,326.28370248726213,0.0,0.0,0.0,2459.125938812647
2018-08-31,2217.6395789432945,-127.29688825544869,5221.061032662106,2217.6395789432945,2217.6395789432945,365.5357694204704,365.5357694204704,365.5357694204704,-98.44345581262218,-98.44345581262218,-98.44345581262218,463.97922523309256,463.97922523309256,463.97922523309256,0.0,0.0,0.0,2583.175348363765
2018-09-01,2218.737501689506,345.28826198307314,5641.83141875838,2218.737501689506,2218.737501689506,863.9295101504938,863.9295101504938,863.9295101504938,330.2348493707748,330.2348493707748,330.2348493707748,533.6946607797188,533.6946607797188,533.6946607797188,0.0,0.0,0.0,3082.6670118399998
2018-09-02,2219.835424435718,274.1032010381096,5592.766167443476,2219.835424435718,2219.835424435718,713.0227274529963,713.0227274529963,713.0227274529963,109.91027819099043,109.91027819099043,109.91027819099043,603.1124492620057,603.1124492620057,603.1124492620057,0.0,0.0,0.0,2932.858151888714
2018-09-03,2220.93334718193,290.2028505719981,5676.485141138845,2220.93334718193,2220.93334718193,667.7648473622162,667.7648473622162,667.7648473622162,-3.7825750417144075,-3.7825750417144075,-3.7825750417144075,671.5474224039306,671.5474224039306,671.5474224039306,0.0,0.0,0.0,2888.698194544146
2018-09-04,2222.0312699281417,507.07695714304356,6222.299510650971,2222.0312699281417,2222.0312699281417,1095.330992400928,1095.330992400928,1095.330992400928,357.0274733156802,357.0274733156802,357.0274733156802,738.3035190852477,738.3035190852477,738.3035190852477,0.0,0.0,0.0,3317.3622623290694
2018-09-05,2223.1291926743534,47.06426838990504,5486.864500423765,2223.1291926743534,2223.1291926743534,720.082162410078,720.082162410078,720.082162410078,-82.60149712597271,-82.60149712597271,-82.60149712597271,802.6836595360509,802.6836595360509,802.6836595360509,0.0,0.0,0.0,2943.2113550844315
2018-09-07,2225.3250381667767,402.4010773216875,5834.175894354661,2225.3250381667767,2225.3250381667767,823.138177290785,823.138177290785,823.138177290785,-98.44345581376592,-98.44345581376592,-98.44345581376592,921.581633104551,921.581633104551,921.581633104551,0.0,0.0,0.0,3048.463215457562
2018-09-08,2226.422960912989,670.1334848964864,6348.923676601292,2226.422960912989,2226.422960912989,1305.022722484192,1305.022722484192,1305.022722484192,330.23484937079866,330.23484937079866,330.23484937079866,974.7878731133932,974.7878731133932,974.7878731133932,0.0,0.0,0.0,3531.445683397181
2018-09-09,2227.5208836592,647.6232606797092,6179.512422065975,2227.5208836592,2227.5208836592,1132.9234357230725,1132.9234357230725,1132.9234357230725,109.91027819070719,109.91027819070719,109.91027819070719,1023.0131575323653,1023.0131575323653,1023.0131575323653,0.0,0.0,0.0,3360.4443193822726
2018-09-10,2228.6188064054118,625.9984427534774,6066.861160353836,2228.6188064054118,2228.6188064054118,1061.9146934648365,1061.9146934648365,1061.9146934648365,-3.782575041599828,-3.782575041599828,-3.782575041599828,1065.6972685064363,1065.6972685064363,1065.6972685064363,0.0,0.0,0.0,3290.5334998702483
2018-09-11,2229.716729151624,1016.7764713801517,6308.518910813989,2229.716729151624,2229.716729151624,1459.35994730103,1459.35994730103,1459.35994730103,357.0274733158971,357.0274733158971,357.0274733158971,1102.3324739851328,1102.3324739851328,1102.3324739851328,0.0,0.0,0.0,3689.076676452654
2018-09-12,2230.8146518978356,601.8395872899112,5998.161604821043,2230.8146518978356,2230.8146518978356,1049.8687738388871,1049.8687738388871,1049.8687738388871,-82.60149712645904,-82.60149712645904,-82.60149712645904,1132.4702709653463,1132.4702709653463,1132.4702709653463,0.0,0.0,0.0,3280.6834257367227
2018-09-13,2231.9125746440477,49.9056097607601,5462.170200983255,2231.9125746440477,2231.9125746440477,543.3822007627862,543.3822007627862,543.3822007627862,-612.3450728979708,-612.3450728979708,-612.3450728979708,1155.727273660757,1155.727273660757,1155.727273660757,0.0,0.0,0.0,2775.2947754068337
2018-09-14,2233.010497390259,800.5631558602378,6074.845496831125,2233.010497390259,2233.010497390259,1073.3467492044133,1073.3467492044133,1073.3467492044133,-98.44345581315501,-98.44345581315501,-98.44345581315501,1171.7902050175683,1171.7902050175683,1171.7902050175683,0.0,0.0,0.0,3306.3572465946722
2018-09-15,2234.1084201364706,1143.7147442941211,6564.313494417415,2234.1084201364706,2234.1084201364706,1510.6548187439505,1510.6548187439505,1510.6548187439505,330.2348493707144,330.2348493707144,330.2348493707144,1180.419969373236,1180.419969373236,1180.419969373236,0.0,0.0,0.0,3744.7632388804213
2018-09-16,2235.2063428826827,774.2011837249718,6410.2152547484875,2235.2063428826827,2235.2063428826827,1291.3650798819197,1291.3650798819197,1291.3650798819197,109.91027819042391,109.91027819042391,109.91027819042391,1181.4548016914957,1181.4548016914957,1181.4548016914957,0.0,0.0,0.0,3526.571422764602
2018-09-17,2236.3042656288944,700.6602900569571,6281.432806550023,2236.3042656288944,2236.3042656288944,1171.0299291666738,1171.0299291666738,1171.0299291666738,-3.7825750411899186,-3.7825750411899186,-3.7825750411899186,1174.8125042078639,1174.8125042078639,1174.8125042078639,0.0,0.0,0.0,3407.3341947955682
2018-09-18,2237.402188375106,1147.513901494254,6506.356113098698,2237.402188375106,2237.402188375106,1517.519267422209,1517.519267422209,1517.519267422209,357.0274733160144,357.0274733160144,357.0274733160144,1160.4917941061944,1160.4917941061944,1160.4917941061944,0.0,0.0,0.0,3754.921455797315
2018-09-19,2238.500111121318,750.7842222569444,6124.941162713401,2238.500111121318,2238.500111121318,1055.971298633747,1055.971298633747,1055.971298633747,-82.60149712570843,-82.60149712570843,-82.60149712570843,1138.5727957594554,1138.5727957594554,1138.5727957594554,0.0,0.0,0.0,3294.471409755065
2018-09-20,2239.5980338675295,90.51778829752894,5395.852793253068,2239.5980338675295,2239.5980338675295,496.8716450935196,496.8716450935196,496.8716450935196,-612.3450728982318,-612.3450728982318,-612.3450728982318,1109.2167179917515,1109.2167179917515,1109.2167179917515,0.0,0.0,0.0,2736.469678961049
2018-09-21,2240.6959566137416,322.00298701191986,5858.562973982471,2240.6959566137416,2240.6959566137416,974.2213049515777,974.2213049515777,974.2213049515777,-98.44345581273807,-98.44345581273807,-98.44345581273807,1072.6647607643158,1072.6647607643158,1072.6647607643158,0.0,0.0,0.0,3214.917261565319
2018-09-22,2241.793879359953,1058.1540124782898,6330.287784311286,2241.793879359953,2241.793879359953,1359.4711461860365,1359.4711461860365,1359.4711461860365,330.23484937080974,330.23484937080974,330.23484937080974,1029.236296815227,1029.236296815227,1029.236296815227,0.0,0.0,0.0,3601.2650255459894
2018-09-23,2242.891802106165,703.0830628415699,5887.193019473221,2242.891802106165,2242.891802106165,1089.236650548176,1089.236650548176,1089.236650548176,109.9102781901407,109.9102781901407,109.9102781901407,979.3263723580353,979.3263723580353,979.3263723580353,0.0,0.0,0.0,3332.128452654341
2018-09-24,2243.9897248523766,583.5975500844138,5883.192534831361,2243.9897248523766,2243.9897248523766,919.619992327991,919.619992327991,919.619992327991,-3.782575041704906,-3.782575041704906,-3.782575041704906,923.4025673696959,923.4025673696959,923.4025673696959,0.0,0.0,0.0,3163.6097171803676
2018-09-25,2245.0876475985883,974.8331408689622,6216.15283022889,2245.0876475985883,2245.0876475985883,1219.0287240685375,1219.0287240685375,1219.0287240685375,357.02747331599727,357.02747331599727,357.02747331599727,862.0012507525404,862.0012507525404,862.0012507525404,0.0,0.0,0.0,3464.116371667126
2018-09-26,2246.1855703448005,227.91082171347426,5630.240366016464,2246.1855703448005,2246.1855703448005,713.1217621864862,713.1217621864862,713.1217621864862,-82.60149712592077,-82.60149712592077,-82.60149712592077,795.7232593124069,795.7232593124069,795.7232593124069,0.0,0.0,0.0,2959.3073325312866
2018-09-28,2248.3814158372234,-38.09908300088075,5691.266545034768,2248.3814158372234,2248.3814158372234,552.7896936111385,552.7896936111385,552.7896936111385,-98.44345581193316,-98.44345581193316,-98.44345581193316,651.2331494230717,651.2331494230717,651.2331494230717,0.0,0.0,0.0,2801.1711094483617
2018-09-29,2249.4793385834355,396.23939371028445,5828.499455717413,2249.4793385834355,2249.4793385834355,904.7333337742375,904.7333337742375,904.7333337742375,330.23484937083356,330.23484937083356,330.23484937083356,574.498484403404,574.498484403404,574.498484403404,0.0,0.0,0.0,3154.212672357673
2018-09-30,2250.5772613296467,47.11846723756958,5613.919069320605,2250.5772613296467,2250.5772613296467,605.7399197311586,605.7399197311586,605.7399197311586,109.91027819064936,109.91027819064936,109.91027819064936,495.82964154050916,495.82964154050916,495.82964154050916,0.0,0.0,0.0,2856.3171810608055
2018-10-01,2251.675184075859,-45.94849503116643,5402.849516830255,2251.675184075859,2251.675184075859,412.28344030814924,412.28344030814924,412.28344030814924,-3.7825750414427013,-3.7825750414427013,-3.7825750414427013,416.06601534959185,416.06601534959185,416.06601534959185,0.0,0.0,0.0,2663.958624384008
2018-10-02,2252.7731068220705,350.5735823501653,5800.277151632168,2252.7731068220705,2252.7731068220705,693.1017464115313,693.1017464115313,693.1017464115313,357.0274733162141,357.0274733162141,357.0274733162141,336.0742730953171,336.0742730953171,336.0742730953171,0.0,0.0,0.0,2945.8748532336017
2018-10-03,2253.871029568282,-404.37649875212014,4987.822445383882,2253.871029568282,2253.871029568282,174.13883564054632,174.13883564054632,174.13883564054632,-82.60149712668101,-82.60149712668101,-82.60149712668101,256.7403327672273,256.7403327672273,256.7403327672273,0.0,0.0,0.0,2428.0098652088286
2018-10-04,2254.9689523144943,-1029.1574078206381,4468.9237094936625,2254.9689523144943,2254.9689523144943,-433.38423535076214,-433.38423535076214,-433.38423535076214,-612.3450728983252,-612.3450728983252,-612.3450728983252,178.96083754756302,178.96083754756302,178.96083754756302,0.0,0.0,0.0,1821.5847169637323
2018-10-05,2256.066875060706,-378.1039914254571,5089.911833338275,2256.066875060706,2256.066875060706,5.190690463972254,5.190690463972254,5.190690463972254,-98.44345581307692,-98.44345581307692,-98.44345581307692,103.63414627704918,103.63414627704918,103.63414627704918,0.0,0.0,0.0,2261.2575655246783
2018-10-06,2257.1647978069177,2.989673225451826,5265.678263833901,2257.1647978069177,2257.1647978069177,361.88572065146974,361.88572065146974,361.88572065146974,330.2348493708391,330.2348493708391,330.2348493708391,31.650871280630682,31.650871280630682,31.650871280630682,0.0,0.0,0.0,2619.0505184583876
2018-10-07,2258.2627205531294,-197.6300526468451,5031.306448508959,2258.2627205531294,2258.2627205531294,73.79428783955309,73.79428783955309,73.79428783955309,109.91027819109394,109.91027819109394,109.91027819109394,-36.11599035154083,-36.11599035154083,-36.11599035154083,0.0,0.0,0.0,2332.0570083926823
2018-10-08,2259.360643299341,-585.029141937198,4836.087936993425,2259.360643299341,2259.360643299341,-102.6038437398644,-102.6038437398644,-102.6038437398644,-3.782575041180423,-3.782575041180423,-3.782575041180423,-98.82126869868398,-98.82126869868398,-98.82126869868398,0.0,0.0,0.0,2156.756799559477
2018-10-09,2260.4585660455527,-126.08113438123753,5164.183125271113,2260.4585660455527,2260.4585660455527,201.36937972932873,201.36937972932873,201.36937972932873,357.0274733159631,357.0274733159631,357.0274733159631,-155.65809358663438,-155.65809358663438,-155.65809358663438,0.0,0.0,0.0,2461.8279457748813
2018-10-10,2261.5564887917644,-698.1881302942217,4601.353807793218,2261.5564887917644,2261.5564887917644,-288.47002175985654,-288.47002175985654,-288.47002175985654,-82.60149712593045,-82.60149712593045,-82.60149712593045,-205.8685246339261,-205.8685246339261,-205.8685246339261,0.0,0.0,0.0,1973.086467031908
2018-10-12,2263.7523342841882,-806.3906675109976,4243.662024832833,2263.7523342841882,2263.7523342841882,-382.13041482888946,-382.13041482888946,-382.13041482888946,-98.44345581246598,-98.44345581246598,-98.44345581246598,-283.6869590164235,-283.6869590164235,-283.6869590164235,0.0,0.0,0.0,1881.6219194552987
2018-10-13,2264.8502570304,-414.8361085539026,5058.351764807756,2264.8502570304,2264.8502570304,20.115877644222618,20.115877644222618,20.115877644222618,330.2348493709344,330.2348493709344,330.2348493709344,-310.1189717267118,-310.1189717267118,-310.1189717267118,0.0,0.0,0.0,2284.9661346746225
2018-10-14,2265.948179776612,-595.0072270481679,4880.548969758442,2265.948179776612,2265.948179776612,-217.68241698244708,-217.68241698244708,-217.68241698244708,109.91027819084279,109.91027819084279,109.91027819084279,-327.5926951732899,-327.5926951732899,-327.5926951732899,0.0,0.0,0.0,2048.265762794165
2018-10-15,2267.0461025228233,-684.1787322998715,4573.9523669096,2267.0461025228233,2267.0461025228233,-339.53253080291387,-339.53253080291387,-339.53253080291387,-3.7825750415477795,-3.7825750415477795,-3.7825750415477795,-335.7499557613661,-335.7499557613661,-335.7499557613661,0.0,0.0,0.0,1927.5135717199094
2018-10-16,2268.144025269035,-387.64720067238875,4849.183119359219,2268.144025269035,2268.144025269035,22.687222530596767,22.687222530596767,22.687222530596767,357.0274733160804,357.0274733160804,357.0274733160804,-334.3402507854836,-334.3402507854836,-334.3402507854836,0.0,0.0,0.0,2290.831247799632
2018-10-17,2269.241948015247,-931.6829221083967,4670.5845026868965,2269.241948015247,2269.241948015247,-405.8294509549336,-405.8294509549336,-405.8294509549336,-82.60149712463193,-82.60149712463193,-82.60149712463193,-323.22795383030166,-323.22795383030166,-323.22795383030166,0.0,0.0,0.0,1863.4124970603134
2018-10-19,2271.4377935076704,-958.8855490822589,4597.522477319213,2271.4377935076704,2271.4377935076704,-370.4048588220543,-370.4048588220543,-370.4048588220543,-98.44345581185505,-98.44345581185505,-98.44345581185505,-271.9614030101992,-271.9614030101992,-271.9614030101992,0.0,0.0,0.0,1901.032934685616
2018-10-20,2272.535716253882,-435.2189483796849,5141.861427317976,2272.535716253882,2272.535716253882,98.0791284399768,98.0791284399768,98.0791284399768,330.23484937085016,330.23484937085016,330.23484937085016,-232.15572093087337,-232.15572093087337,-232.15572093087337,0.0,0.0,0.0,2370.614844693859
2018-10-21,2273.633639000094,-435.2924209209501,4877.062286617414,2273.633639000094,2273.633639000094,-73.43782254944881,-73.43782254944881,-73.43782254944881,109.91027819128733,109.91027819128733,109.91027819128733,-183.34810074073616,-183.34810074073616,-183.34810074073616,0.0,0.0,0.0,2200.195816450645
2018-10-22,2274.731561746306,-933.9909765777563,4801.8214951369755,2274.731561746306,2274.731561746306,-129.8155142900215,-129.8155142900215,-129.8155142900215,-3.7825750414331445,-3.7825750414331445,-3.7825750414331445,-126.03293924858833,-126.03293924858833,-126.03293924858833,0.0,0.0,0.0,2144.9160474562846
2018-10-23,2275.829484492517,20.89736166469787,5399.677296154122,2275.829484492517,2275.829484492517,296.1987485777221,296.1987485777221,296.1987485777221,357.0274733160633,357.0274733160633,357.0274733160633,-60.82872473834127,-60.82872473834127,-60.82872473834127,0.0,0.0,0.0,2572.0282330702394
2018-10-24,2276.9274072387293,-263.8298717966816,5078.328194680823,2276.9274072387293,2276.9274072387293,-71.07391195275146,-71.07391195275146,-71.07391195275146,-82.6014971253922,-82.6014971253922,-82.6014971253922,11.527585172640736,11.527585172640736,11.527585172640736,0.0,0.0,0.0,2205.8534952859777
2018-10-26,2279.1232527311527,3.265677847955671,5390.327702669441,2279.1232527311527,2279.1232527311527,75.76253661654108,75.76253661654108,75.76253661654108,-98.44345581280487,-98.44345581280487,-98.44345581280487,174.20599242934594,174.20599242934594,174.20599242934594,0.0,0.0,0.0,2354.885789347694
2018-10-27,2280.2211754773643,69.96874927439053,5587.806796782104,2280.2211754773643,2280.2211754773643,592.7790752512797,592.7790752512797,592.7790752512797,330.2348493708739,330.2348493708739,330.2348493708739,262.5442258804057,262.5442258804057,262.5442258804057,0.0,0.0,0.0,2873.000250728644
2018-10-28,2281.319098223576,-57.83702832302867,5235.89129428069,2281.319098223576,2281.319098223576,464.00395094136877,464.00395094136877,464.00395094136877,109.91027819103616,109.91027819103616,109.91027819103616,354.09367275033264,354.09367275033264,354.09367275033264,0.0,0.0,0.0,2745.3230491649447
2018-10-29,2282.4170209697877,-0.7672733953882114,5362.411889342896,2282.4170209697877,2282.4170209697877,443.9050993266186,443.9050993266186,443.9050993266186,-3.7825750411709578,-3.7825750411709578,-3.7825750411709578,447.6876743677895,447.6876743677895,447.6876743677895,0.0,0.0,0.0,2726.3221202964064
2018-10-30,2283.514943716,484.4259163423573,6009.067399492101,2283.514943716,2283.514943716,899.1479537027167,899.1479537027167,899.1479537027167,357.02747331604616,357.02747331604616,357.02747331604616,542.1204803866705,542.1204803866705,542.1204803866705,0.0,0.0,0.0,3182.6628974187165
2018-10-31,2284.6128664622115,161.45079908444026,5792.106641502246,2284.6128664622115,2284.6128664622115,553.5652341483806,553.5652341483806,553.5652341483806,-82.60149712409367,-82.60149712409367,-82.60149712409367,636.1667312724743,636.1667312724743,636.1667312724743,0.0,0.0,0.0,2838.178100610592
2018-11-01,2285.710789208423,-573.4310320006235,5149.606764667508,2285.710789208423,2285.710789208423,116.25694547576043,116.25694547576043,116.25694547576043,-612.345072898343,-612.345072898343,-612.345072898343,728.6020183741034,728.6020183741034,728.6020183741034,0.0,0.0,0.0,2401.9677346841836
2018-11-02,2286.808711954635,230.08397035216393,5643.67955698737,2286.808711954635,2286.808711954635,719.7806911048066,719.7806911048066,719.7806911048066,-98.4434558123879,-98.4434558123879,-98.4434558123879,818.2241469171944,818.2241469171944,818.2241469171944,0.0,0.0,0.0,3006.5894030594413
2018-11-03,2287.9066347008466,784.3648324982281,6119.655910972614,2287.9066347008466,2287.9066347008466,1234.1095393224589,1234.1095393224589,1234.1095393224589,330.2348493707181,330.2348493707181,330.2348493707181,903.8746899517408,903.8746899517408,903.8746899517408,0.0,0.0,0.0,3522.016174023305
2018-11-04,2289.0045574470582,479.5498695184709,5960.700366690694,2289.0045574470582,2289.0045574470582,1094.3706704060887,1094.3706704060887,1094.3706704060887,109.91027819078501,109.91027819078501,109.91027819078501,984.4603922153036,984.4603922153036,984.4603922153036,0.0,0.0,0.0,3383.375227853147
2018-11-05,2290.10248019327,402.0777439862097,6056.425275336093,2290.10248019327,2290.10248019327,1055.191388243658,1055.191388243658,1055.191388243658,-3.7825750410563295,-3.7825750410563295,-3.7825750410563295,1058.9739632847143,1058.9739632847143,1058.9739632847143,0.0,0.0,0.0,3345.293868436928
2018-11-06,2291.200402939482,1026.8560100247141,6340.830550330714,2291.200402939482,2291.200402939482,1483.5412636539143,1483.5412636539143,1483.5412636539143,357.02747331592946,357.02747331592946,357.02747331592946,1126.513790337985,1126.513790337985,1126.513790337985,0.0,0.0,0.0,3774.741666593396
2018-11-07,2292.2983256856937,804.3122435178931,6083.562804581199,2292.2983256856937,2292.2983256856937,1103.700605973378,1103.700605973378,1103.700605973378,-82.60149712485395,-82.60149712485395,-82.60149712485395,1186.302103098232,1186.302103098232,1186.302103098232,0.0,0.0,0.0,3395.998931659072
2018-11-08,2293.3962484319054,160.11821595510185,5629.756855548355,2293.3962484319054,2293.3962484319054,625.3560647366423,625.3560647366423,625.3560647366423,-612.3450728981754,-612.3450728981754,-612.3450728981754,1237.7011376348178,1237.7011376348178,1237.7011376348178,0.0,0.0,0.0,2918.7523131685475
